attempt,status,description,strategy_sha256,days,total_return,annual_return,sharpe,max_drawdown,mean_turnover
0157,discard,"Separate feature-view forests all_trend, aggregationprediction: each model20trees independently seeded711 and fit only2010-2019; combine predictions or persistent signals; common RSI reversal overlay. Hypothesis separate views complement each other without competing for individual tree split candidates.",a83fda39569ea31786fb7a1fb426d4f147d00eeae2ab37496760b37d50883592,726,0.7469382980350796,0.21365806218690953,1.2031599996350186,0.18284933989627572,0.12396694214876033
0158,discard,"Separate feature-view forests all_trend, aggregationunion: each model20trees independently seeded711 and fit only2010-2019; combine predictions or persistent signals; common RSI reversal overlay. Hypothesis separate views complement each other without competing for individual tree split candidates.",499365c4f1ef5a1dbcd8214cb52bed985d2d155ee235defcc7c9ae8cea991047,726,0.6778898128793989,0.19678754512769214,1.0622353736520165,0.18901447014401573,0.1487603305785124
0159,keep,"Separate feature-view forests all_trend, aggregationintersection: each model20trees independently seeded711 and fit only2010-2019; combine predictions or persistent signals; common RSI reversal overlay. Hypothesis separate views complement each other without competing for individual tree split candidates.",116a81a85ecd93ed9c28cec6cafd28d27566f85ab746bdfe69c3a2b4e4602d6a,726,0.9442488074877566,0.2595862521181662,1.5776268865428342,0.1438580586504158,0.13774104683195593
0160,discard,"Separate feature-view forests all_base, aggregationprediction: each model20trees independently seeded711 and fit only2010-2019; combine predictions or persistent signals; common RSI reversal overlay. Hypothesis separate views complement each other without competing for individual tree split candidates.",b6383cbf4b57ee37ea71c9879c0eff2c733af0b55c659fd3ce8c71a771adc90e,726,0.39352172634902005,0.12207775469738924,0.7483999703274176,0.25561201115436805,0.1487603305785124
0161,discard,"Separate feature-view forests three_models, aggregationprediction: each model20trees independently seeded711 and fit only2010-2019; combine predictions or persistent signals; common RSI reversal overlay. Hypothesis separate views complement each other without competing for individual tree split candidates.",9a6cccf5465819891dce38500d02cbe096e63aa821e623613a0c8d024c1f1e94,726,0.5745632532879126,0.17067337530151816,0.9733629253755719,0.18189253723113952,0.14600550964187328
0162,keep,"Separate feature-view forests three_models, aggregationmajority: each model20trees independently seeded711 and fit only2010-2019; combine predictions or persistent signals; common RSI reversal overlay. Hypothesis separate views complement each other without competing for individual tree split candidates.",69ea7213f0462f0ea5b9d9d5b4a53605455a5e37d7819b390641f05514016057,726,0.9469393408487881,0.26019101104081965,1.4450941878516175,0.1468632879161147,0.20110192837465565
0163,discard,"Separate feature-view forests five_specialists, aggregationprediction: each model20trees independently seeded711 and fit only2010-2019; combine predictions or persistent signals; common RSI reversal overlay. Hypothesis separate views complement each other without competing for individual tree split candidates.",a7df3de7759ca2abfa4438d6e6933d1c0588703679956aa06f896a438d39d925,726,0.22806714762359293,0.07391438376999271,0.4775752587850632,0.18303795621206997,0.1349862258953168
0164,discard,"Reversal overlay ablation on0162: remove_reversal. Forest fitting, feature views, entry10bp/exit0, and voting unchanged. Tests whether discretionary oversold override complements model consensus or adds unsupported exposure.",add1f49fc41c1e6e77d65eeb9a3d4ad9729b1edb56a09a6dcc1e012da942261f,726,0.8414138832853031,0.23604996803896627,1.3760604708170867,0.14380146694441676,0.2369146005509642
0165,discard,"Reversal overlay ablation on0162: half_reversal. Forest fitting, feature views, entry10bp/exit0, and voting unchanged. Tests whether discretionary oversold override complements model consensus or adds unsupported exposure.",1b04c921be6af04c71017d037abdf584f6ee1c20d2c540cdec01eb5c6ea14c45,726,0.8947990181338066,0.248372618056675,1.4245741406557246,0.14513106737413317,0.21914062297868575
0166,discard,"Reversal overlay ablation on0162: model_supported_reversal. Forest fitting, feature views, entry10bp/exit0, and voting unchanged. Tests whether discretionary oversold override complements model consensus or adds unsupported exposure.",dc4212bce11e7b518a6c22fe8d5299f5791fecee685345e73532f6ae9cd20a01,726,0.7940313950984519,0.22491596327636243,1.3011170422774545,0.1848377492031159,0.22038567493112948
0167,discard,"Reversal overlay ablation on0159: remove_reversal. Forest fitting, feature views, entry10bp/exit0, and voting unchanged. Tests whether discretionary oversold override complements model consensus or adds unsupported exposure.",f7b2b47acc0e99f6375f49e428dbddd71c294097540f0b889fad76f5cde49865,726,0.7322204241514774,0.2100990773716367,1.419928058192587,0.14091992673306275,0.15426997245179064
0168,discard,"Reversal overlay ablation on0159: half_reversal. Forest fitting, feature views, entry10bp/exit0, and voting unchanged. Tests whether discretionary oversold override complements model consensus or adds unsupported exposure.",8ea05ef0e7c5818f25416427c54e5bf094d3b9646a253c791bb482ea6ddf3131,726,0.8374742237937258,0.23513140113203534,1.5335795779773351,0.14238857170588515,0.14623073847102536
0169,discard,"Reversal overlay ablation on0159: model_supported_reversal. Forest fitting, feature views, entry10bp/exit0, and voting unchanged. Tests whether discretionary oversold override complements model consensus or adds unsupported exposure.",a259feb36a927fbf5f427b2fdb8708eb9c030ed2d3f57cc03f602aa93a3ff6b4,726,0.7915521697738723,0.22432813266036677,1.424713525693831,0.15435735602467138,0.15702479338842976
0170,discard,"Entry-cost buffer sensitivity on0162: model5day expected return must exceed0.0005; exit forecastbelowzero unchanged. Tests half-roundtrip versus double-roundtrip cost threshold, keeping features, fits, consensus and RSI overlay fixed.",94efb961acbaee10856e210a8775f3e754679546b1c7af877b78f417a7c03c2b,726,0.44630122040510734,0.13665065112996277,0.7889969768898479,0.25221956173131055,0.2231404958677686
0171,discard,"Entry-cost buffer sensitivity on0162: model5day expected return must exceed0.0020; exit forecastbelowzero unchanged. Tests half-roundtrip versus double-roundtrip cost threshold, keeping features, fits, consensus and RSI overlay fixed.",b38e91bf3059d68cf663402048c060f1bd809215726b8469b4c44a9c3a46683c,726,0.7283597985529637,0.20916225850636594,1.3115964603077728,0.15807100415004705,0.0881542699724518
0172,discard,"Entry-cost buffer sensitivity on0159: model5day expected return must exceed0.0005; exit forecastbelowzero unchanged. Tests half-roundtrip versus double-roundtrip cost threshold, keeping features, fits, consensus and RSI overlay fixed.",1dd10471c3ea12f00e9b91c0d8ded7f3d59a638522773ba9f7c7b4fe0040d0f5,726,0.7037573991374533,0.20315991112621035,1.1744223635368198,0.2376738655946814,0.20110192837465565
0173,discard,"Entry-cost buffer sensitivity on0159: model5day expected return must exceed0.0020; exit forecastbelowzero unchanged. Tests half-roundtrip versus double-roundtrip cost threshold, keeping features, fits, consensus and RSI overlay fixed.",72eddcfe722f36c76b150ea3f90b3a2f61a88a46a5e552acff616afa7bfdd25b,726,0.5381223302158125,0.16119705128860629,1.1154277425750483,0.1530443754940125,0.0743801652892562
0174,discard,"Consensus-proportional exposure: three independently fitted feature views each control one-third capital, with RSI override100%; replaces binary majority with graded exposure without leverage.",5bd0127cd4c4868432f1d863b631f20cb15b640979d18b7177bcf15defc294b5,726,0.7434684328507388,0.2128207698493767,1.2851708914051678,0.1420243512049838,0.16128888179917109
0175,discard,"Three-view unanimous consensus instead of majority: require all40-feature,25-feature and15-feature forests to be invested; RSI override remains. Hypothesis base-feature model can veto weak two-view agreement.",008add7d8b04936302577dedfe9c00c4e6733dcdbcfa9353941989eb397cd811,726,0.9136357795387413,0.2526664715936773,1.6215592435876214,0.11900255668405846,0.14049586776859505
0176,keep,"Interaction of reversal sleeve with fixed three-view majority forest: RSI14 entrybelow25, exitabove55, maximum20signal days. One-at-a-time changes around30/55/20 test earlier versus deeper oversold entry, rebound exit and time horizon; model features/labels/thresholds remain identical to0162.",484601a5655090ed08f8d4494211d98804caa63c55d3f18f80d9093834509440,726,0.9795494634541821,0.26747787990787364,1.5194603291164193,0.14672974373239533,0.23140495867768596
0177,discard,"Interaction of reversal sleeve with fixed three-view majority forest: RSI14 entrybelow35, exitabove55, maximum20signal days. One-at-a-time changes around30/55/20 test earlier versus deeper oversold entry, rebound exit and time horizon; model features/labels/thresholds remain identical to0162.",48f8d4142c1e5060c1b065bf102e291192b2d5a4c69b73931c6307ca28419b04,726,0.6704218152681334,0.19493591679912448,1.1002501295971663,0.20667531862929045,0.18457300275482094
0178,keep,"Interaction of reversal sleeve with fixed three-view majority forest: RSI14 entrybelow30, exitabove50, maximum20signal days. One-at-a-time changes around30/55/20 test earlier versus deeper oversold entry, rebound exit and time horizon; model features/labels/thresholds remain identical to0162.",13e74a9e5a0ca4b11533d6bf03abea26123b71ec5a27ee677567d1b11dec1ab0,726,1.0629732521988013,0.2857693436837274,1.574946920230546,0.1448806355574902,0.21763085399449036
