attempt,status,description,strategy_sha256,days,total_return,annual_return,sharpe,max_drawdown,mean_turnover
0177,discard,"Learned nonlinear monthly predictor: one tanh hidden layer with eight units, deterministic seed, train-standardized inputs/targets, minibatch32 SGD and mild weight decay. Purged late-training monthly MSE selects 200/600/1200 updates, then full-training refit; original shock gate. Hypothesis learned nonlinear projections improve beyond fixed random features; no validation gradient or fitting.",06ca03b1e827834fa4ca1af5c3209c48f7917932873beff8f89c65598227baf2,754,0.695384081529878,0.19295871199485903,1.0986280279263425,0.20109786147239284,0.05570291777188329
0178,discard,"Learned nonlinear residual monthly predictor: same eight-unit tanh network models residual around fixed ridge0.1 linear skip forecast, preserving linear structure while learning smooth interactions. Purged training early stopping selects update count, all full-training refits deterministic; original shock gate. Hypothesis residual initialization is more stable than an entirely nonlinear signal.",ebbac9dee9c3ef9bb328d06b8be37d02390655786f47059b8511d11ce4f8bf4a,754,0.5302460489088705,0.15279066209192793,0.9088797043362442,0.20109786147239261,0.0636604774535809
0179,keep,"Linear/nonlinear forecast diversification: equal-average original purged-CV monthly ridge forecast and independently trained eight-unit tanh monthly forecast, then apply common signal hysteresis and shock gate. Both base model selection procedures use training only; fixed 50/50 weight. Hypothesis different inductive biases reduce forecast sign errors despite neither nonlinear model individually exceeding current champion.",777081eb2029cd49f64d686250bec7c4ffc875b5d0fe60853ede4653fa970283,754,0.7536528513985159,0.20650806782346454,1.1517535206395897,0.212895499403716,0.05570291777188329
0180,discard,"Linear/nonlinear allocation diversification: same independently fitted monthly ridge and tanh models, keep separate binary signal hysteresis states and average their allocations before the shared shock gate. Hypothesis partial exposure on model disagreement can retain profitable periods lost by averaging noisy forecast magnitudes. Fixed equal weights, no validation-fit stacking.",2ff7ae731662f59ba6873a2de649e31674f47e4a16bf0e4e6ba1de8a938c1165,754,0.7161444563080337,0.1978212133840176,1.1221245360276713,0.20399200805461615,0.05982211901663521
0181,keep,"Noise-regularized linear/nonlinear ensemble: add independent Gaussian noise sd0.1 to standardized neural training inputs only, preserving minibatch RNG sequence and clean inference. Original ridge, fixed 50/50 forecast blend, purged training early stopping and shock gate unchanged. Hypothesis local input smoothing stabilizes neural decisions without adding features or tuning validation weights.",fee090a2d7265cbc0d417810fa15d29dca137e95533c3fe9ad878b5700c98dfc,754,0.7732181419383557,0.2109903177870318,1.1721858498280717,0.21289549940371555,0.05570291777188329
0182,discard,"Robust-loss linear/nonlinear ensemble: neural minibatch gradients use Huber derivative cutoff1.345 in standardized target units; keep original clean inputs, ridge forecast, equal blend, purged training MSE early stopping and risk gate. Hypothesis downweighting rare extreme residuals yields a more useful nonlinear complement to ridge.",87ae6aac301b05b15e43feba7626a911c1b73033346c06a2d652adb7b79c29c9,754,0.7284561227334618,0.20068638015218299,1.1227989301086718,0.21329247416664232,0.05305039787798409
0183,discard,"Ensemble-aware neural early stopping: select neural 200/600/1200-step checkpoint by MSE of its equal forecast blend with a ridge model fitted to exactly the corresponding purged training prefix. Then refit both full-training models. Hypothesis the most useful ensemble member need not minimize its own standalone error; fixed equal blend, unchanged architecture/gate, no validation fitting.",b49fe71456fae55a6bff6c68fb0e33a9d0799b0c5bf452b27b1e7d592413e340,754,0.7536528513985159,0.20650806782346454,1.1517535206395897,0.212895499403716,0.05570291777188329
0184,discard,Fixed three-seed neural averaging with noisy inputs: average all networks seeded 6047/6048/6049 without seed selection; choose their shared 200/600/1200 checkpoint using purged training mean-forecast MSE. Equal blend with unchanged ridge and shock gate. Hypothesis averaging initialization and minibatch variation stabilizes the nonlinear complement; no validation-fitted seeds or weights.,6c458bda66909a742d22615c3a13e5393f27c0ebafb7621450e718aa5de23862,754,0.6872209204320539,0.1910358757958599,1.0702080527745301,0.21289549940371522,0.04509283819628647
0185,discard,"Training checkpoint prediction averaging: average all noisy-neural checkpoints up to 200,600,1200, selecting cumulative endpoint solely by purged training MSE then refitting all retained checkpoints. Fixed equal ridge blend and shock gate. Hypothesis temporal averaging along one training trajectory reduces forecast variance without selecting lucky seeds.",fcf000928adfaad12b3b1a042b8b4f9a70cf98af76ebd8612898b6f8ecc424d0,754,0.7732181419383557,0.2109903177870318,1.1721858498280717,0.21289549940371555,0.05570291777188329
0186,discard,"Nonoverlapping-target neural minibatches: each step sample 32 distinct training starts from one randomly chosen 20-session phase, so no monthly forward-label windows overlap within the batch. Preserve noisy-input architecture, train-only checkpoint selection, equal ridge blend and gate. Hypothesis reducing duplicated target information per gradient gives a more useful nonlinear estimate.",3a24229d1c24d5ce86dae31e8d8c3100caf9f99ea4463936f0b821e6cc49a790,754,0.6929434415031599,0.1923844653359923,1.0771140859309976,0.213292474166643,0.04509283819628647
0187,discard,"OHLC variance shock gate: replace close-return standard-deviation ratio with sqrt(mean5/mean60) of Rogers-Satchell intraday variance plus squared overnight gaps; training 95/70 quantiles and all forecast components unchanged. Hypothesis within-session path variation detects risk shifts hidden in closes. Method inspiration Rogers and Satchell, November 1991, https://www.skokholm.co.uk/wp-content/uploads/2016/01/R_Satchell_HLOC.pdf ; overnight squared gaps are our additional risk proxy, not an assertion of the paper's estimator.",3198c1ef250585d5b8aee4c9912e3768b7c9679b9b2c5e2b451724d0f0fbd394,754,0.5149988160551826,0.1489389347709218,0.8819423086573798,0.3173723694680659,0.05570291777188329
0188,discard,"Variance decomposition forecast features: append RS intraday volatility relative to close volatility, log intraday variance5/60 and overnight energy share20 to both ridge and noisy neural predictors; preserve original close-volatility shock gate. Hypothesis separating intraday oscillation from overnight moves helps distinguish drift from noisy risk. Method inspiration Rogers and Satchell, November 1991, https://www.skokholm.co.uk/wp-content/uploads/2016/01/R_Satchell_HLOC.pdf ; overnight squared gaps are our additional risk proxy, not an assertion of the paper's estimator.",ef18c63e723b58ad89a0b61421666c3c6abb858b16df8424e18d2a77a63a23f1,754,0.6597984057859367,0.18453077389579509,1.038051874775648,0.21329247416664188,0.04509283819628647
0189,discard,"OHLC-normalized forecast features: replace close-based 20/5-day volatility normalization in the existing nine features with square-root average RS-plus-overnight energy at identical horizons. Preserve original independent close-return shock gate and training-only model fitting. Hypothesis path-based scale estimates stabilize momentum and distance predictors. Method inspiration Rogers and Satchell, November 1991, https://www.skokholm.co.uk/wp-content/uploads/2016/01/R_Satchell_HLOC.pdf ; overnight squared gaps are our additional risk proxy, not an assertion of the paper's estimator.",c5b7b244884914ebccb28fd3e6ab92e408dab0ad3903854b55cc5bc921d4e743,754,0.6222697589140287,0.17551130294132244,0.9981027147877355,0.21289549940371566,0.04509283819628647
0190,discard,"Specialist nonlinear reversal expert: retain monthly ridge on nine close features; train the noisy neural member only on one/five-day returns, short-to-medium volatility ratio, volatility level and normalized drawdown. Fixed equal monthly forecast blend and shock gate, purged train-only early stopping. Hypothesis feature specialization reduces redundant long-trend learning and exposes nonlinear short-run effects.",9ecba260b23b8401e83f7d83fa0dddeb4bbb8def0617747512a77021d69c6a3d,754,0.6353214261807405,0.17866368911148478,1.0081359438384014,0.21329247416664276,0.03183023872679045
0191,discard,"Specialist nonlinear intraday expert: retain existing monthly close-feature ridge; train neural member only on short/medium volatility ratio, volatility level, latest candle close location, body, overnight gap and range. Fixed equal forecast blend and original gate, no additional data. Hypothesis a distinct OHLC information set provides more complementary nonlinear forecasts than sharing all close features.",390805ee7f031d0c26a422ea08d143d1071138c14124c768dd4d8b3bd05887d1,754,0.562337242414729,0.16081477076676776,0.9140136722272565,0.2132924741666422,0.023872679045092837
0192,discard,"Mixed-horizon linear/neural forecasts: original monthly ridge plus noisy neural five-session mean-log target, equal daily-unit forecast blend. Neural checkpoint selection uses purged training split with six-row gap; original features, architecture and shock gate. Hypothesis nonlinear short-horizon response complements slower linear expected returns; horizons and blend predetermined without validation fitting.",bc5baf0dd95e12421ca17ecf7759b19cf2fbf32ee1114b81b30893d9d06a3a86,754,0.5151789222104961,0.1489845831349399,0.894759745151818,0.20109786147239295,0.06896551724137931
0193,discard,"Purged three-fold training stack, convex forecast blend: fit base ridge/noisy-neural ensemble on expanding training prefixes ending21 rows before 50/65/80 percent boundaries; collect monthly-target OOF forecasts in later training blocks. Analytically fit clipped ridge weight0..1 by MSE with 10-percent quadratic shrink toward equal weights. Refit base full train, freeze blend and gate. Hypothesis complementary models merit a training-estimated blend.",f7266d3f56bbcf79bf86fa32f343a606b0e79e7e696254974ee01c2219b2707a,754,0.7353732484758473,0.20229017354930723,1.1319600614103944,0.21289549940371577,0.0636604774535809
0194,discard,Purged three-fold residual calibration: same expanding 50/65/80-percent training-prefix OOF predictions with21-row purge; fit ridge penalty1 on the two forecasts to predict residual of their equal blend against monthly log labels. Full-training base refit; freeze affine correction. Hypothesis conservative bias/scale calibration corrects mismatch between raw models and executable expected returns without fitting validation data.,d49b8c9a53c3dc19e87e34931c987b1c52b7c6db63cfbb5520695dc6ff6b4378,754,0.5628803064273582,0.1609496105709105,0.9146181756139186,0.21329247416664254,0.021220159151193633
0195,discard,"Purged three-fold economic hysteresis selection: base ensemble fit only on expanding prefixes with21-row purge, then select threshold among0,round-trip-cost/20,2.5bp,5bp using aggregate net log growth on three later training blocks with the prefix-trained shock gate, next-open labels, 0.05-percent switching and terminal costs. Full-training base refit; frozen threshold. Hypothesis decision threshold should reflect realized training utility rather than forecast MSE alone.",c00e9aee2aa777b7de1cfc8a5a035d987551fbe51001a301c644102db50d6ef7,754,0.5628803064273582,0.1609496105709105,0.9146181756139186,0.21329247416664254,0.021220159151193633
0196,discard,"Shared-trunk multi-horizon neural learning: eight tanh hidden units jointly predict standardized 20/5/1-session mean-log training targets with equally weighted squared losses; use only monthly output in fixed equal blend with original ridge. Noisy inputs, 200/600/1200 early stopping on purged monthly training MSE, unchanged shock gate. Hypothesis auxiliary shorter horizons regularize return representation without replacing the monthly decision target.",4b55a59058428c5b4dd1e58f01f285ee6a76111d0c82927e5a3adef804a594c5,754,0.6867861323584252,0.19093328770007756,1.0702371437530094,0.2132924741666432,0.04774535809018567
0197,discard,"Shared-trunk return/risk auxiliary learning: same eight-unit noisy neural trunk jointly predicts monthly mean log return, future20-session log-return volatility and downside RMS, each standardized from fitting rows. Use only return output with unchanged ridge/gate; purge21 and early stop by monthly training MSE. Hypothesis learning future dispersion jointly improves useful state representation; auxiliary labels exist only inside training data.",32d4758a7639f1ff3ba7457545c6d3ab76987dba0de2f23547be6ad8d55ef319,754,0.7095634359956553,0.1962840649156845,1.0940691876844755,0.21329247416664243,0.04509283819628647
0198,discard,"Shared multi-horizon forecast averaging: jointly train 20/5/1-session daily-unit log-return heads sharing an eight-tanh-unit noisy trunk; average all three daily-return predictions for the neural forecast, then equal blend with monthly ridge. Select checkpoint by purged training monthly MSE of this mean forecast. Hypothesis shared representation plus horizon diversification improves response while preserving fixed ex-ante combination weights.",b45a8cb46140f4bf0aaa07a3beac384b85105c62a3fb17f941c2ed52c2b452ef,754,0.5295945015848655,0.15262659332665218,0.9007903910449147,0.212895499403716,0.06896551724137931
0199,discard,"Payoff-weighted neural sign classification: replace neural squared-error target with monthly-return sign and logistic loss weighted by absolute monthly mean log return. Convert probability to signed forecast using fitting-sample average absolute return, blend equally with original ridge. Noisy inputs and purged train MSE checkpoint selection unchanged. Hypothesis economically weighted directional learning better prioritizes decisions than fitting return magnitude; global magnitude conversion is an explicit approximation.",d6fb59d927169726c0b7baeacb688e521370682367cb39bad10137ea95420d2c,754,0.6765267107431809,0.1885074547147516,1.0555654276830202,0.21329247416664232,0.034482758620689655
0200,discard,"Conditional-magnitude payoff-weighted neural classifier: use absolute-return-weighted logistic sign loss, then scale signed probability by a ridge penalty1 prediction of conditional absolute monthly return fitted on the same training rows. Equal original ridge blend and unchanged gate. Hypothesis estimating state-dependent magnitude corrects the constant-magnitude approximation of weighted directional forecasts; all fitting and early stopping remain training-only.",2cd3d03771be3752a94f577f488834fc635b9d3cebb2dc1da959c6fcefa8ac80,754,0.6153706761953446,0.17383813269544257,0.9823969013911906,0.2132924741666432,0.03183023872679045
0201,discard,"Standalone payoff-weighted neural timing: use monthly sign logistic loss weighted by absolute monthly mean log return, global-magnitude signed-probability forecast and original shock gate, without ridge forecast blending. Training-only purged checkpoint selection. Hypothesis an economically weighted directional classifier can serve as an independent timing family rather than only an ensemble component.",c36c235e63e7910aefe2fe7903ad0796a3306553c8570b3300a9862fb1bac648,754,0.5628803064273582,0.1609496105709105,0.9146181756139186,0.21329247416664254,0.021220159151193633
0202,discard,"Nonlinear direct-utility policy: replace earlier linear sigmoid policy with eight tanh hidden units and sigmoid weight0..1. Full chronological gradient ascent on exact daily net-log wealth including drifted prior weights, switching costs and final liquidation; fixed weight decay.01, select50/150 iterations on purged later training net growth. No external shock gate. Hypothesis optimizing executable economic utility directly learns nonlinear allocations missed by return forecasting. Inspired by direct utility optimization in Moody and Saffell, July2001, https://people.idsia.ch/~juergen/rnnaissance2003talks/MoodySaffellTNN01.pdf ; this candidate is a feedforward adaptation, not a paper reproduction.",56b4e2b2c0264cead4e75d4aecbeba5e6c05e8dd96c96edc50811a850e2e1bcf,754,0.16376723588922437,0.05199484683491051,0.3656776441357357,0.2992564079511615,0.009071213289218158
0203,discard,"Shock-aware nonlinear direct-utility policy: eight-tanh sigmoid allocation trained by exact chronological net-log-wealth gradient with training-calibrated shock gate inside objective. Include drift, switching and liquidation derivatives, fixed penalty.01, training-only50/150 checkpoint selection with two-row purge. Hypothesis nonlinear risk-conditioned utility training yields useful state-dependent exposure. Inspired by direct utility optimization in Moody and Saffell, July2001, https://people.idsia.ch/~juergen/rnnaissance2003talks/MoodySaffellTNN01.pdf ; this candidate is a feedforward adaptation, not a paper reproduction.",f9d07d6ecd679beaee3bfa594a73743aa04d5fdd82020d36f1206db9d061b1c0,754,0.49928434728356774,0.14494207204942922,0.915495607761641,0.19176556268658085,0.024289940381389652
0204,discard,"Discrete execution of nonlinear utility policy: same shock-aware eight-tanh direct-net-growth training, but select checkpoint and execute through fixed0.6/0.4 probability hysteresis to index/cash. Fixed penalty.01 and purged training-only checkpoint choice. Hypothesis converting smooth allocation preferences into persistent binary exposure preserves growth while reducing small trades; optimize smooth surrogate but select using actual discrete training execution. Inspired by direct utility optimization in Moody and Saffell, July2001, https://people.idsia.ch/~juergen/rnnaissance2003talks/MoodySaffellTNN01.pdf ; this candidate is a feedforward adaptation, not a paper reproduction.",9b4660e8e4c3a7899d4b4852aa020c59a9cbe2c6f79692c0768cda3469d972b3,754,0.5628803064273582,0.1609496105709105,0.9146181756139186,0.21329247416664254,0.021220159151193633
0205,discard,"Causal L1 trend timing: fit piecewise-linear trend to latest64 log closes normalized by trailing20 volatility, fixed L1 curvature penalty10 and ADMM rho10; buy/cash according to latest three-session endpoint slope with ±0.005 normalized hysteresis. No fitting or dates, no shock gate. Hypothesis sparse slope changes identify persistent direction with fewer false reversals. Source Kim, Koh, Boyd and Gorinevsky, SIAM Review May2009, https://stanford.edu/~boyd/papers/l1_trend_filter.html ; causal rolling-endpoint adaptation with a fixed120-step ADMM approximation, not a full-sample retrospective smoother.",629eae3dc07b7a4427c3d5ed0585039bb16a47f104d0bcf788c8a0bb418823de,754,0.34056510348211244,0.10291450376218747,0.80600487912964,0.16324250421293107,0.058355437665782495
0206,discard,"Causal L1 trend plus volatility-break gate: same fixed64-session piecewise-linear endpoint-slope timing, combined with original training95/70 close-volatility shock gate. Hypothesis trend segmentation and abrupt-risk detection provide complementary exits. Source Kim, Koh, Boyd and Gorinevsky, SIAM Review May2009, https://stanford.edu/~boyd/papers/l1_trend_filter.html ; causal rolling-endpoint adaptation with a fixed120-step ADMM approximation, not a full-sample retrospective smoother.",893394949c95fbfb7aaf342a892564c5d08e9a1eec44328c8e2fa697567c8931,754,0.3413845228927055,0.10313977255471962,0.8075536225905042,0.16324250421293085,0.058355437665782495
0207,discard,"L1 trend representation in learned ensemble: append normalized recent endpoint slope, close-minus-filtered endpoint and slope change to the existing ridge/noisy-neural monthly forecasters. Preserve equal blend, purged training checkpoint choice and original gate. Hypothesis piecewise-linear trend geometry adds regime information beyond moving averages. Source Kim, Koh, Boyd and Gorinevsky, SIAM Review May2009, https://stanford.edu/~boyd/papers/l1_trend_filter.html ; causal rolling-endpoint adaptation with a fixed120-step ADMM approximation, not a full-sample retrospective smoother.",f16d860f1d138db943d8ff0fd6e4c54d81e56b5b73a231a4e91a4c171b32fd3e,754,0.640047853833086,0.17980113726345048,1.0184751394333658,0.21289549940371555,0.06896551724137931
0208,discard,"Ordered daily-path neural representation: preserve original nine-feature monthly ridge, but feed neural member the latest20 ordered one-session log returns normalized by current20 volatility, plus63 momentum, price/SMA200, SMA50/SMA200 and volatility. Noisy-input eight-unit model, train-only early stopping, equal blend and gate unchanged. Hypothesis learned short path motifs contain information lost by aggregate indicators.",36209048a604cfb76ecaa6dfb1a3385e32654ff45e3591a79931fd5050b99e54,754,0.5900663800903849,0.1676602724027123,0.9686537408274575,0.21289549940371522,0.0610079575596817
0209,discard,"Ordered weekly-block neural representation: neural member receives12 disjoint five-session normalized log-return blocks covering latest60 sessions, ordered oldest to newest, plus four slow trend/volatility features; original ridge and gate unchanged. Fixed monthly target and equal blend. Hypothesis aggregating within weeks suppresses daily noise while retaining the order of medium-term gains and losses.",728e8ad022a531d100e897137ccc3d54b80b8f98db5d4e3484ab80179bcb31ea,754,0.5053594483618553,0.14649052253295491,0.8624066820989729,0.21289549940371588,0.058355437665782495
0210,discard,Multiscale return-acceleration neural representation: append Haar-style differences between recent and preceding half-window log returns at2/4/8/16/32/64/128 sessions to the original nine neural inputs; scale by current volatility times square-root horizon. Keep ridge inputs unchanged. Hypothesis nonlinear combinations of accelerating and decelerating trends at distinct scales complement simple cumulative momentum.,bd497bf14b895e1a883ec5e9f7b5545300c77db46667186f76a5d13636730ceb,754,0.7155538736456453,0.19768342969586183,1.107581596702398,0.21329247416664232,0.05305039787798409
0211,discard,"Residual linear model tree: fit monthly global ridge then split its training residuals using largest squared-error mean reduction over feature terciles, depth2/minleaf200. Each leaf fits a ridge residual model, prediction shrunk by n/(n+500) toward global ridge. Preserve purged training ridge selection and original shock gate. Hypothesis local slopes capture regime-specific responses that constant regression trees miss.",65381f18c6a03ccedb0c4a0c42f56511698b955696e769b4dca3f0984c4653e2,754,0.47951993995781517,0.13987533716104572,0.85722730241188,0.20109786147239295,0.06896551724137931
0212,discard,"Residual linear model forest: average eight depth2/minleaf200 model trees, each considering four randomly sampled features per split with a fixed seed; leaf ridge residual correction shrunk by n/(n+500). Global monthly ridge and shock gate unchanged, ridge selected only on purged later training data. Hypothesis averaging alternative regime partitions reduces instability of local linear forecasts.",e5f53d4b575710076726f5aa0046d71f6d5c8c4e571ccea3e60fce008fa8fc54,754,0.471945982402703,0.1379217617920121,0.8358448521645401,0.21289549940371655,0.05305039787798409
0213,discard,"Full-target local linear tree with pooling: partition by global-ridge residual mean separation, but fit full monthly return models inside depth2/minleaf200 leaves and interpolate local/global predictions using n/(n+500). Original train-only ridge choice and risk gate. Hypothesis jointly changing local intercept and slopes handles regime variation better than an additive residual model.",e68a7ceb812f21bf707e7eb002485ed6a3bbe5fd47fe74c5327059788fa7aa3a,754,0.44487398717807225,0.1308837792194455,0.8086021637303017,0.21289549940371533,0.06631299734748011
0214,discard,"Training-covariance whitening for neural inputs: whiten the nine standardized/clipped neural features using fitting-only covariance shrunk10 percent toward identity and its Cholesky factor, then clip whitened coordinates. Preserve noisy training, ridge inputs, equal blend, gate and purged checkpoint selection. Hypothesis decorrelating redundant trend features improves nonlinear optimization and makes isotropic input noise more meaningful.",b6c8aef7c3d22eabf9ee0af9ed784b7ce6af031c8c8ac6884a99a14f4dbaa594,754,0.5358139728452989,0.1541908501666085,0.9016142101332605,0.21289549940371555,0.04509283819628647
0215,keep,"Feature dropout neural regularization: replace additive Gaussian input noise with independent10-percent inverted feature masking during neural training, clean inference and unchanged minibatch RNG; original ridge, equal blend and gate retained. Hypothesis preventing dependence on any one indicator produces a more stable nonlinear complement under changing market states.",6ae7aa180ed707e3a20be8862529c42895bcf62cb63cda85b349f098524e73f4,754,0.8097729659045891,0.2192772854581111,1.2102117319231382,0.21289549940371577,0.058355437665782495
0216,discard,"Hidden-unit dropout neural regularization: retain original Gaussian input perturbation and independently mask10 percent of hidden activations using inverted scaling with matching backprop derivatives; clean inference, original ridge and gate. Hypothesis discouraging hidden-unit coadaptation regularizes nonlinear interactions without changing available indicators or searching validation-tuned penalties.",bb34d5e96d665e72885c262e3b439b79d9d934c761e3c4ad11ce4a3e8d953712,754,0.7271941891842522,0.20039332963788592,1.1174877533693077,0.21289549940371555,0.05305039787798409
0217,discard,"Group-wise feature dropout: jointly mask four predeclared neural feature groups (short reversal, slow trend, volatility, drawdown) with10-percent probability and inverted scaling instead of independently masking individual coordinates. Keep original ridge, equal blend, gate and purged checkpoint selection. Hypothesis preserving relationships within correlated indicators while withholding entire information groups improves robustness.",77548d5d7d0ed1b73640c7f839b8f6bd555f67cb279fa8c1bd0b5f714905102c,754,0.7075078320259498,0.19580312407567546,1.0935823685830937,0.21329247416664332,0.04774535809018567
0218,discard,"Analytical dropout regularization for ridge member: add diagonal covariance penalty p/(1-p) times standardized feature second moment, p=.1, to the ridge normal equations. Keep neural feature dropout, equal forecast blend and gate; base ridge penalty still selected only on purged training data. Hypothesis extending missing-feature robustness to the linear member improves the combined forecast.",011dbfd490ee30f678150da0c59f73cc55dbed274ee5da9e20c056190548eae2,754,0.7225688098020862,0.19931798784170973,1.1121475374262473,0.21329247416664288,0.050397877984084884
0219,discard,"Exhaustive leave-one-feature-out neural ensemble: train nine fixed eight-hidden-unit networks, each with one of the nine indicators permanently masked during fitting and inference; equal-average every member, no random subset or seed selection. Select shared checkpoint by purged training ensemble MSE, full refit, equal blend with unchanged ridge/gate. Hypothesis explicit feature-subset averaging tests whether stochastic input dropout gains survive deterministic model averaging.",43b028fdae943d39118386ce065b0243bc8f4dc02ddc744a234c893ef1758070,754,0.8054314316277886,0.21829892709660137,1.2059485591800507,0.21289549940371588,0.0610079575596817
0220,discard,"Softsign neural interactions: replace tanh hidden activation and derivative with softsign x/(1+abs(x)), keeping input dropout, initialization, training schedule, purged checkpoint choice, equal ridge blend and shock gate. Hypothesis polynomial rather than exponential saturation retains sensitivity to unusually strong standardized signals without unbounded activations.",3cf130bf4032550dfb7bfb1b23e84bd33c1f356d5346510778b6c0af171318f3,754,0.7285401121697357,0.20070587940908902,1.119953241341101,0.21329247416664232,0.05305039787798409
0221,discard,"Closed-form neural readout refinement: after each200/600/1200 neural checkpoint, fit a penalty0.1 ridge readout on its eight clean hidden activations and monthly training labels; choose checkpoint by purged training MSE, full refit. Preserve feature-dropout hidden training and equal original-ridge blend/gate. Hypothesis solving the final layer directly reduces optimization error left by stochastic gradient training.",0534d0d60e12519326b29b248e915994fdbc21c9b5bb234ee6e40db604106382,754,0.6282415368072938,0.176955761704503,1.0184001814340409,0.2128954994037161,0.05305039787798409
0222,discard,"Joint hidden/raw closed-form readout: after dropout neural training, fit a penalty0.1 ridge on the concatenation of eight learned hidden activations and nine standardized original inputs. Purged train-only checkpoint choice, original ridge member/equal blend/gate unchanged. Hypothesis a jointly fitted linear path plus learned interactions improves calibration relative to freezing separate linear and neural readouts.",507a61600167ceb960cceab6aacbe4d7f05c832a87becac8687106f5c61e476a,754,0.5693433641607362,0.16255196277277228,0.947736422939182,0.21289549940371555,0.05570291777188329
0223,discard,"Gaussian variance-change scan gate: for trailing60 log returns, maximize zero-mean variance-segmentation likelihood ratio across candidate recent block lengths5/10/20/30, retaining only increases in recent energy. Use square-root statistic with training95/70 quantiles and original price-break/recovery conditions; dropout ensemble unchanged. Hypothesis scanning possible onset ages detects persistent volatility transitions missed by one fixed ratio. Statistic derived from Gaussian log likelihood; no external data.",3d8af0f1730fbacbf45c6b148827e3ddfc79509971f443a02a249b78299d13d4,754,0.5620146877498264,0.16073466744745502,0.9018423333566833,0.26727798536283565,0.04509283819628647
0224,discard,"Downward joint mean/variance change gate: maximize Gaussian two-segment versus pooled log-likelihood ratio over trailing60 returns and recent lengths5/10/20/30, retaining negative recent means. Use square-root score with original training quantile calibration and price confirmation. Hypothesis identifying a downward distribution shift captures sustained risk even when close-volatility ratios are moderate. Analytical Gaussian likelihood construction, training-only thresholds.",e74e0733b180f8c9f0f475856064b8382d77f63d6e766773c2b2cf2cf169abb6,754,0.6814323185599269,0.18966861161056903,1.0483848319924982,0.2672779853628353,0.04509283819628647
0225,discard,"Distribution-change forecast representation: add one-sided variance-change likelihood score, negative-mean joint-change score and largest absolute signed two-sample mean-shift statistic from trailing60 log returns to both dropout-neural and ridge forecasts. Keep original volatility gate and fixed equal blend. Hypothesis providing graded evidence of distribution shifts lets training learn when changes imply reversal versus continuation; all scans use past history only.",c0d179c8a0adc776f821359ab7874ea290f81f55982bd046d5a0a5b2eb4f087c,754,0.6108168120558883,0.1727311182356439,0.9785072747449055,0.21289549940371566,0.04509283819628647
0226,discard,"Regime-balanced neural training: form four training-only groups by price above/below SMA200 and volatility above/below fitting-sample median, then sample groups uniformly and observations uniformly within group. Keep feature dropout, monthly target, purged MSE checkpoint choice and original ridge/gate. Hypothesis giving rarer weak-trend regimes equal learning weight improves nonlinear decisions beyond predominantly rising-market training examples.",7fc78c13e985409fc8c86bdd849585fe99a46a62d59f33ffd04c93fbe36a14d3,754,0.36854727311702096,0.11055586960838504,0.695136821800084,0.21289549940371588,0.06896551724137931
0227,discard,"Chronologically stratified neural minibatches: split fitting rows into eight contiguous equal blocks and draw four observations per block for every32-example update. All blocks and rows remain within fitting prefix; original monthly labels, feature dropout, ridge blend and gate unchanged. Hypothesis each update seeing diverse training eras reduces gradient imbalance without changing the expected empirical loss.",aa2741a91082c032852cf6f89919e5e3e7b5790faa0d0c1aa69ce9608d9ae1c4,754,0.6287093990826158,0.17706877954275213,1.0177409894893503,0.21289549940371566,0.05570291777188329
0228,discard,"Loss-adaptive chronological neural sampling: split fitting rows into four contiguous blocks and sample blocks proportional to exponentially tracked standardized squared-error loss, clipped0.25..4, with within-block uniform sampling. Loss tracking uses only sampled training errors and starts equally. Preserve feature dropout, purged checkpoint choice and ridge/gate. Hypothesis spending more updates on persistently poorly fitted training regimes improves robustness to heterogeneous dynamics.",abe35a863c7b551a476a8c2a8d304cbe8c06bdf7cf2cccedff43fb116f9f3160,754,0.7075834899123461,0.19582083225751634,1.0951662608956307,0.21329247416664265,0.04774535809018567
0229,discard,"Causal singular-spectrum trend timing: form a lagged log-price trajectory matrix from latest64 closes, reconstruct rank2 signal by diagonal averaging, extrapolate one point using recurrent SSA coefficients and trade the reconstructed endpoint slope with fixed normalized hysteresis. Hypothesis low-rank trend/cycle extraction identifies persistent direction without selecting calendar regimes. Method source Golyandina/Korobeynikov, submitted2012-06-28, https://arxiv.org/abs/1206.6910 ; fixed rolling64 observations, lag16/rank2,40-step orthogonalized power approximation. Reconstruction is redone using past observations only.",648285a21181d987f3f5fac80b133a878a5278a2d4300c888ea82060470938c4,754,0.07165244052532782,0.02339798769755652,0.23322874712651698,0.2091639046707121,0.09283819628647215
0230,discard,"Causal singular-spectrum trend with shock gate: fixed rank2 recurrent SSA endpoint direction combined with original training-calibrated volatility-break gate. Hypothesis latent trend extrapolation and abrupt-risk detection cover different failure modes. Method source Golyandina/Korobeynikov, submitted2012-06-28, https://arxiv.org/abs/1206.6910 ; fixed rolling64 observations, lag16/rank2,40-step orthogonalized power approximation. Reconstruction is redone using past observations only.",a65a4b688604807807b20536a3793282b3972c9af8ebb33f99c71529a40713bb,754,0.16705890314271965,0.05298838404950068,0.449497073574435,0.16457898411000027,0.09283819628647215
